ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-05-21,28.829888006080207,14.697833817742222,33.957544447779355,28.829888006080207,28.829888006080207,-4.599043071938618,-4.599043071938618,-4.599043071938618,-4.599043071938618,-4.599043071938618,-4.599043071938618,0.0,0.0,0.0,24.23084493414159
2023-05-28,28.767297000552873,15.945815141801289,35.03725408423803,28.767297000552873,28.767297000552873,-3.375440792374682,-3.375440792374682,-3.375440792374682,-3.375440792374682,-3.375440792374682,-3.375440792374682,0.0,0.0,0.0,25.39185620817819
2023-06-04,28.70470599502554,17.70253208285228,36.72595741551847,28.70470599502554,28.70470599502554,-1.3554494454037633,-1.3554494454037633,-1.3554494454037633,-1.3554494454037633,-1.3554494454037633,-1.3554494454037633,0.0,0.0,0.0,27.349256549621778
2023-06-11,28.642114989498207,19.541148643946826,37.979920452258725,28.642114989498207,28.642114989498207,-0.003502583001195776,-0.003502583001195776,-0.003502583001195776,-0.003502583001195776,-0.003502583001195776,-0.003502583001195776,0.0,0.0,0.0,28.63861240649701
2023-06-18,28.579523983970873,18.519987647764857,37.71215977565795,28.579523983970873,28.579523983970873,-0.19594950631648972,-0.19594950631648972,-0.19594950631648972,-0.19594950631648972,-0.19594950631648972,-0.19594950631648972,0.0,0.0,0.0,28.383574477654385
2023-06-25,28.516932978203663,18.45049084581136,37.089294835294105,28.516932978203663,28.516932978203663,-1.470667963632246,-1.470667963632246,-1.470667963632246,-1.470667963632246,-1.470667963632246,-1.470667963632246,0.0,0.0,0.0,27.046265014571418
2023-07-02,28.454341972436453,16.84012361123033,34.81882761567904,28.454341972436453,28.454341972436453,-2.4906444631767477,-2.4906444631767477,-2.4906444631767477,-2.4906444631767477,-2.4906444631767477,-2.4906444631767477,0.0,0.0,0.0,25.963697509259706
2023-07-09,28.391750966669242,16.97471066198042,36.48659584587709,28.391750966669242,28.391750966669242,-2.3423248211091785,-2.3423248211091785,-2.3423248211091785,-2.3423248211091785,-2.3423248211091785,-2.3423248211091785,0.0,0.0,0.0,26.049426145560062
2023-07-16,28.329159960902032,17.057316743194416,36.186879365601435,28.329159960902032,28.329159960902032,-1.4323401055584526,-1.4323401055584526,-1.4323401055584526,-1.4323401055584526,-1.4323401055584526,-1.4323401055584526,0.0,0.0,0.0,26.89681985534358
2023-07-23,28.266568955134826,17.8873333538368,36.91294063212753,28.266568955134826,28.266568955134826,-1.044951747282936,-1.044951747282936,-1.044951747282936,-1.044951747282936,-1.044951747282936,-1.044951747282936,0.0,0.0,0.0,27.22161720785189
2023-07-30,28.203977949367616,16.994488344597254,35.26486879990666,28.203977949367616,28.203977949367616,-1.9208609786709334,-1.9208609786709334,-1.9208609786709334,-1.9208609786709334,-1.9208609786709334,-1.9208609786709334,0.0,0.0,0.0,26.283116970696682
2023-08-06,28.141386943600406,15.204020622583865,34.25710092051947,28.141386943600406,28.141386943600406,-3.283167289176023,-3.283167289176023,-3.283167289176023,-3.283167289176023,-3.283167289176023,-3.283167289176023,0.0,0.0,0.0,24.85821965442438
2023-08-13,28.078795937833195,15.511984168295196,34.611275312020226,28.078795937833195,28.078795937833195,-3.408706142606465,-3.408706142606465,-3.408706142606465,-3.408706142606465,-3.408706142606465,-3.408706142606465,0.0,0.0,0.0,24.67008979522673
2023-08-20,28.016204932065985,17.143998816830628,36.241927970109174,28.016204932065985,28.016204932065985,-1.3098715246123798,-1.3098715246123798,-1.3098715246123798,-1.3098715246123798,-1.3098715246123798,-1.3098715246123798,0.0,0.0,0.0,26.706333407453606
2023-08-27,27.953613924140424,20.466226937734916,39.44840528178287,27.953613924140424,27.953613924140424,2.130045343559712,2.130045343559712,2.130045343559712,2.130045343559712,2.130045343559712,2.130045343559712,0.0,0.0,0.0,30.083659267700135
2023-09-03,27.89102291621487,23.02845879819033,42.80975005150358,27.89102291621487,27.89102291621487,4.792048689434926,4.792048689434926,4.792048689434926,4.792048689434926,4.792048689434926,4.792048689434926,0.0,0.0,0.0,32.68307160564979
2023-09-10,27.828431908289314,23.413696355119782,42.547164465020295,27.828431908289314,27.828431908289314,5.191045335317597,5.191045335317597,5.191045335317597,5.191045335317597,5.191045335317597,5.191045335317597,0.0,0.0,0.0,33.019477243606914
2023-09-17,27.765840900363752,22.232850403422667,41.085935945220825,27.765840900363752,27.765840900363752,3.75140876135955,3.75140876135955,3.75140876135955,3.75140876135955,3.75140876135955,3.75140876135955,0.0,0.0,0.0,31.5172496617233
2023-09-24,27.703249892438198,20.806446849817597,39.85973535606595,27.703249892438198,27.703249892438198,2.2374232955190196,2.2374232955190196,2.2374232955190196,2.2374232955190196,2.2374232955190196,2.2374232955190196,0.0,0.0,0.0,29.940673187957216
2023-10-01,27.640658884512636,20.128688929536537,39.01151459962702,27.640658884512636,27.640658884512636,1.9789242194366594,1.9789242194366594,1.9789242194366594,1.9789242194366594,1.9789242194366594,1.9789242194366594,0.0,0.0,0.0,29.619583103949296
2023-10-08,27.57806787658708,21.424039328635658,39.449002989719844,27.57806787658708,27.57806787658708,2.7429883506999984,2.7429883506999984,2.7429883506999984,2.7429883506999984,2.7429883506999984,2.7429883506999984,0.0,0.0,0.0,30.32105622728708
2023-10-15,27.515476868661526,21.514578993448865,40.451581640439514,27.515476868661526,27.515476868661526,3.3403567489019292,3.3403567489019292,3.3403567489019292,3.3403567489019292,3.3403567489019292,3.3403567489019292,0.0,0.0,0.0,30.855833617563455
2023-10-22,27.45288585924216,21.33441741197775,38.97627562245882,27.45288585924216,27.45288585924216,3.163415184824673,3.163415184824673,3.163415184824673,3.163415184824673,3.163415184824673,3.163415184824673,0.0,0.0,0.0,30.61630104406683
2023-10-29,27.390294849822794,20.81277722362311,40.40748380202999,27.390294849822794,27.390294849822794,2.8987672143777945,2.8987672143777945,2.8987672143777945,2.8987672143777945,2.8987672143777945,2.8987672143777945,0.0,0.0,0.0,30.28906206420059
2023-11-05,27.327703840403426,21.900375032125268,40.08723569872558,27.327703840403426,27.327703840403426,3.653494444861626,3.653494444861626,3.653494444861626,3.653494444861626,3.653494444861626,3.653494444861626,0.0,0.0,0.0,30.98119828526505
2023-11-12,27.265112830984062,23.577598377375246,42.64107055184196,27.265112830984062,27.265112830984062,5.5295239262139955,5.5295239262139955,5.5295239262139955,5.5295239262139955,5.5295239262139955,5.5295239262139955,0.0,0.0,0.0,32.794636757198056
2023-11-19,27.202521821564694,25.026976906833564,44.84595865897841,27.202521821564694,27.202521821564694,7.273484644582792,7.273484644582792,7.273484644582792,7.273484644582792,7.273484644582792,7.273484644582792,0.0,0.0,0.0,34.47600646614749
2023-11-26,27.13993081214533,24.73585188835817,44.36613630335677,27.13993081214533,27.13993081214533,7.4066689752532335,7.4066689752532335,7.4066689752532335,7.4066689752532335,7.4066689752532335,7.4066689752532335,0.0,0.0,0.0,34.54659978739856
2023-12-03,27.077339802725962,22.63392822561821,42.25816405213565,27.077339802725962,27.077339802725962,5.6150187281738395,5.6150187281738395,5.6150187281738395,5.6150187281738395,5.6150187281738395,5.6150187281738395,0.0,0.0,0.0,32.6923585308998
2023-12-10,27.0147487933066,20.669752735758887,39.447489622653755,27.0147487933066,27.0147487933066,2.9512188229090195,2.9512188229090195,2.9512188229090195,2.9512188229090195,2.9512188229090195,2.9512188229090195,0.0,0.0,0.0,29.96596761621562
2023-12-17,26.952157791537573,18.5252765449389,37.14040071901527,26.952157791537573,26.952157791537573,0.7431018256364021,0.7431018256364021,0.7431018256364021,0.7431018256364021,0.7431018256364021,0.7431018256364021,0.0,0.0,0.0,27.695259617173974
2023-12-24,26.889566789768544,16.61239366718415,35.428270981803784,26.889566789768544,26.889566789768544,-0.5463873275478174,-0.5463873275478174,-0.5463873275478174,-0.5463873275478174,-0.5463873275478174,-0.5463873275478174,0.0,0.0,0.0,26.34317946222073
2023-12-31,26.826975787999512,16.052974831974073,34.65761840600648,26.826975787999512,26.826975787999512,-1.3666833241077354,-1.3666833241077354,-1.3666833241077354,-1.3666833241077354,-1.3666833241077354,-1.3666833241077354,0.0,0.0,0.0,25.460292463891776
2024-01-07,26.764384786230476,15.45862011042452,33.96603037136586,26.764384786230476,26.764384786230476,-2.205510097768211,-2.205510097768211,-2.205510097768211,-2.205510097768211,-2.205510097768211,-2.205510097768211,0.0,0.0,0.0,24.558874688462264
2024-01-14,26.701793784461447,14.854191521027383,32.78462113401755,26.701793784461447,26.701793784461447,-2.927260793986244,-2.927260793986244,-2.927260793986244,-2.927260793986244,-2.927260793986244,-2.927260793986244,0.0,0.0,0.0,23.774532990475205
2024-01-21,26.63920278269242,14.392136106917333,32.487928905905854,26.63920278269242,26.63920278269242,-3.046074232394992,-3.046074232394992,-3.046074232394992,-3.046074232394992,-3.046074232394992,-3.046074232394992,0.0,0.0,0.0,23.593128550297426
2024-01-28,26.576611780923386,15.156000966630064,33.916239399035696,26.576611780923386,26.576611780923386,-2.4774004838691246,-2.4774004838691246,-2.4774004838691246,-2.4774004838691246,-2.4774004838691246,-2.4774004838691246,0.0,0.0,0.0,24.09921129705426
2024-02-04,26.514020779154357,15.982493006826255,34.030084377008855,26.514020779154357,26.514020779154357,-1.7838048028294702,-1.7838048028294702,-1.7838048028294702,-1.7838048028294702,-1.7838048028294702,-1.7838048028294702,0.0,0.0,0.0,24.73021597632489
2024-02-11,26.451429777385314,15.263655592250963,33.75985810850027,26.451429777385314,26.451429777385314,-1.603747612879043,-1.603747612879043,-1.603747612879043,-1.603747612879043,-1.603747612879043,-1.603747612879043,0.0,0.0,0.0,24.84768216450627
2024-02-18,26.3888387762305,15.228163320126201,34.08247128749186,26.3888387762305,26.3888387762305,-1.9533034237159983,-1.9533034237159983,-1.9533034237159983,-1.9533034237159983,-1.9533034237159983,-1.9533034237159983,0.0,0.0,0.0,24.435535352514503
2024-02-25,26.326247775075686,15.054866734856502,33.13105311615053,26.326247775075686,26.326247775075686,-2.2322520134647315,-2.2322520134647315,-2.2322520134647315,-2.2322520134647315,-2.2322520134647315,-2.2322520134647315,0.0,0.0,0.0,24.093995761610955
2024-03-03,26.263656773920864,15.257829189014691,34.52868240014846,26.263656773920864,26.263656773920864,-1.9278164930797912,-1.9278164930797912,-1.9278164930797912,-1.9278164930797912,-1.9278164930797912,-1.9278164930797912,0.0,0.0,0.0,24.335840280841072
2024-03-10,26.201065772766047,15.272859873636525,33.62577841185681,26.201065772766047,26.201065772766047,-1.2040059284764018,-1.2040059284764018,-1.2040059284764018,-1.2040059284764018,-1.2040059284764018,-1.2040059284764018,0.0,0.0,0.0,24.997059844289645
2024-03-17,26.138474771611225,15.740593474713108,35.53725237456492,26.138474771611225,26.138474771611225,-0.7115553869865221,-0.7115553869865221,-0.7115553869865221,-0.7115553869865221,-0.7115553869865221,-0.7115553869865221,0.0,0.0,0.0,25.426919384624703
2024-03-24,26.07588377045641,15.767449793075604,34.02950921228925,26.07588377045641,26.07588377045641,-0.8477252032443526,-0.8477252032443526,-0.8477252032443526,-0.8477252032443526,-0.8477252032443526,-0.8477252032443526,0.0,0.0,0.0,25.22815856721206
2024-03-31,26.01329276930159,15.410055830793235,33.70594430203885,26.01329276930159,26.01329276930159,-1.3077957426293483,-1.3077957426293483,-1.3077957426293483,-1.3077957426293483,-1.3077957426293483,-1.3077957426293483,0.0,0.0,0.0,24.70549702667224
2024-04-07,25.95070176814677,14.843965170345003,33.94810635730139,25.95070176814677,25.95070176814677,-1.4361903047905018,-1.4361903047905018,-1.4361903047905018,-1.4361903047905018,-1.4361903047905018,-1.4361903047905018,0.0,0.0,0.0,24.51451146335627
2024-04-14,25.888116243805364,15.606150492409679,34.501632575136696,25.888116243805364,25.888116243805364,-1.0016677288854743,-1.0016677288854743,-1.0016677288854743,-1.0016677288854743,-1.0016677288854743,-1.0016677288854743,0.0,0.0,0.0,24.886448514919888
2024-04-21,25.825530719463956,15.746244487222576,33.9341519868257,25.825530719463956,25.825530719463956,-0.550100125469716,-0.550100125469716,-0.550100125469716,-0.550100125469716,-0.550100125469716,-0.550100125469716,0.0,0.0,0.0,25.27543059399424
2024-04-28,25.762945195122544,15.143153253508576,34.06078667347096,25.762945195122544,25.762945195122544,-0.9130031509518595,-0.9130031509518595,-0.9130031509518595,-0.9130031509518595,-0.9130031509518595,-0.9130031509518595,0.0,0.0,0.0,24.849942044170685
2024-05-05,25.700359670781136,14.384212467412627,32.50136544884042,25.700359670781136,25.700359670781136,-2.3173401132550215,-2.3173401132550215,-2.3173401132550215,-2.3173401132550215,-2.3173401132550215,-2.3173401132550215,0.0,0.0,0.0,23.383019557526115
2024-05-12,25.637774146439728,12.462004248162893,31.87166441010065,25.637774146439728,25.637774146439728,-3.9798524981443526,-3.9798524981443526,-3.9798524981443526,-3.9798524981443526,-3.9798524981443526,-3.9798524981443526,0.0,0.0,0.0,21.657921648295375
2024-05-19,25.57518862209832,11.664272449977481,29.517076177387256,25.57518862209832,25.57518862209832,-4.651356547691039,-4.651356547691039,-4.651356547691039,-4.651356547691039,-4.651356547691039,-4.651356547691039,0.0,0.0,0.0,20.92383207440728
2024-05-26,25.512603097756916,12.359061608067258,30.91526979498981,25.512603097756916,25.512603097756916,-3.6907880831752076,-3.6907880831752076,-3.6907880831752076,-3.6907880831752076,-3.6907880831752076,-3.6907880831752076,0.0,0.0,0.0,21.82181501458171
2024-06-02,25.450017573415508,14.627173369298545,33.62791777618217,25.450017573415508,25.450017573415508,-1.7088162645675797,-1.7088162645675797,-1.7088162645675797,-1.7088162645675797,-1.7088162645675797,-1.7088162645675797,0.0,0.0,0.0,23.741201308847927
2024-06-09,25.3892670388059,15.734016462051573,34.20644181574226,25.3892670388059,25.3892670388059,-0.14071681263222177,-0.14071681263222177,-0.14071681263222177,-0.14071681263222177,-0.14071681263222177,-0.14071681263222177,0.0,0.0,0.0,25.24855022617368
2024-06-16,25.32851650419629,15.839340820343066,34.47025194654497,25.32851650419629,25.32851650419629,-0.05132965921638205,-0.05132965921638205,-0.05132965921638205,-0.05132965921638205,-0.05132965921638205,-0.05132965921638205,0.0,0.0,0.0,25.27718684497991
2024-06-23,25.267765969586687,14.601267676718274,33.190749116670126,25.267765969586687,25.267765969586687,-1.2207007276466424,-1.2207007276466424,-1.2207007276466424,-1.2207007276466424,-1.2207007276466424,-1.2207007276466424,0.0,0.0,0.0,24.047065241940047
2024-06-30,25.207015434977077,14.33099092160259,33.11784945611581,25.207015434977077,25.207015434977077,-2.3831212872588052,-2.3831212872588052,-2.3831212872588052,-2.3831212872588052,-2.3831212872588052,-2.3831212872588052,0.0,0.0,0.0,22.82389414771827
2024-07-07,25.14626490036747,13.596629664386956,32.0503860651871,25.14626490036747,25.14626490036747,-2.4543915839178427,-2.4543915839178427,-2.4543915839178427,-2.4543915839178427,-2.4543915839178427,-2.4543915839178427,0.0,0.0,0.0,22.691873316449627
2024-07-14,25.08551436575786,14.253388470758589,32.597446748761655,25.08551436575786,25.08551436575786,-1.5953134930540995,-1.5953134930540995,-1.5953134930540995,-1.5953134930540995,-1.5953134930540995,-1.5953134930540995,0.0,0.0,0.0,23.49020087270376
2024-07-21,25.024763831148256,15.033349898441358,32.875395669648135,25.024763831148256,25.024763831148256,-1.024947494669393,-1.024947494669393,-1.024947494669393,-1.024947494669393,-1.024947494669393,-1.024947494669393,0.0,0.0,0.0,23.99981633647886
2024-07-28,24.96401329653865,13.780678698723227,33.12802628083632,24.96401329653865,24.96401329653865,-1.6861510224418044,-1.6861510224418044,-1.6861510224418044,-1.6861510224418044,-1.6861510224418044,-1.6861510224418044,0.0,0.0,0.0,23.277862274096844
2024-08-04,24.90326276192904,12.59590889829919,31.523964108990427,24.90326276192904,24.90326276192904,-3.0801571092081392,-3.0801571092081392,-3.0801571092081392,-3.0801571092081392,-3.0801571092081392,-3.0801571092081392,0.0,0.0,0.0,21.823105652720898
2024-08-11,24.848523916591464,11.683053041244792,30.51976241830072,24.848523916591464,24.848523916591464,-3.543146254730081,-3.543146254730081,-3.543146254730081,-3.543146254730081,-3.543146254730081,-3.543146254730081,0.0,0.0,0.0,21.30537766186138
2024-08-18,24.793785071253886,13.67880683146325,32.146976570434255,24.793785071253886,24.793785071253886,-1.8334431468739611,-1.8334431468739611,-1.8334431468739611,-1.8334431468739611,-1.8334431468739611,-1.8334431468739611,0.0,0.0,0.0,22.960341924379925
2024-08-25,24.73904622591631,17.218427351188467,35.48610437721466,24.73904622591631,24.73904622591631,1.5085302990539446,1.5085302990539446,1.5085302990539446,1.5085302990539446,1.5085302990539446,1.5085302990539446,0.0,0.0,0.0,26.247576524970256
2024-09-01,24.684307380578733,20.27058017693278,39.51749598379666,24.684307380578733,24.684307380578733,4.4620407477419395,4.4620407477419395,4.4620407477419395,4.4620407477419395,4.4620407477419395,4.4620407477419395,0.0,0.0,0.0,29.146348128320675
2024-09-08,24.629568535241155,20.47906121549513,39.20943473360445,24.629568535241155,24.629568535241155,5.2929014345445236,5.2929014345445236,5.2929014345445236,5.2929014345445236,5.2929014345445236,5.2929014345445236,0.0,0.0,0.0,29.92246996978568
2024-09-15,24.57482968990358,19.027580108783138,38.4022143191043,24.57482968990358,24.57482968990358,4.069859214888375,4.069859214888375,4.069859214888375,4.069859214888375,4.069859214888375,4.069859214888375,0.0,0.0,0.0,28.644688904791956
2024-09-22,24.520090844566003,17.647056572905218,36.161047140264465,24.520090844566003,24.520090844566003,2.435569456373509,2.435569456373509,2.435569456373509,2.435569456373509,2.435569456373509,2.435569456373509,0.0,0.0,0.0,26.955660300939513
2024-09-29,24.465351999228425,17.0895707653165,35.21897466055911,24.465351999228425,24.465351999228425,1.9228041028767098,1.9228041028767098,1.9228041028767098,1.9228041028767098,1.9228041028767098,1.9228041028767098,0.0,0.0,0.0,26.388156102105135
2024-10-06,24.419365484542187,17.848426329483505,36.43767992944331,24.419365484542187,24.419365484542187,2.583498251485821,2.583498251485821,2.583498251485821,2.583498251485821,2.583498251485821,2.583498251485821,0.0,0.0,0.0,27.002863736028008
2024-10-13,24.373378969855953,18.85367003937752,37.68567890548787,24.373378969855953,24.373378969855953,3.2903204953267604,3.2903204953267604,3.2903204953267604,3.2903204953267604,3.2903204953267604,3.2903204953267604,0.0,0.0,0.0,27.663699465182713
2024-10-20,24.327392455169715,17.33252897244238,37.248306801490514,24.327392455169715,24.327392455169715,3.2353783694575386,3.2353783694575386,3.2353783694575386,3.2353783694575386,3.2353783694575386,3.2353783694575386,0.0,0.0,0.0,27.562770824627254
2024-10-27,24.28140594048348,17.875919870160402,36.58254812970965,24.28140594048348,24.28140594048348,2.8969140704936787,2.8969140704936787,2.8969140704936787,2.8969140704936787,2.8969140704936787,2.8969140704936787,0.0,0.0,0.0,27.17832001097716
2024-11-03,24.235419425797243,18.26676824983671,36.74047030147249,24.235419425797243,24.235419425797243,3.419030964335433,3.419030964335433,3.419030964335433,3.419030964335433,3.419030964335433,3.419030964335433,0.0,0.0,0.0,27.654450390132677
2024-11-10,24.18943291111101,19.910994050496498,38.47505979637634,24.18943291111101,24.18943291111101,5.155813301157094,5.155813301157094,5.155813301157094,5.155813301157094,5.155813301157094,5.155813301157094,0.0,0.0,0.0,29.3452462122681
2024-11-17,24.14344639642477,21.456916919730386,40.47031070125016,24.14344639642477,24.14344639642477,7.046847289182157,7.046847289182157,7.046847289182157,7.046847289182157,7.046847289182157,7.046847289182157,0.0,0.0,0.0,31.190293685606928
2024-11-24,24.09745988173854,22.666409536756856,40.33613677770979,24.09745988173854,24.09745988173854,7.536185451054772,7.536185451054772,7.536185451054772,7.536185451054772,7.536185451054772,7.536185451054772,0.0,0.0,0.0,31.633645332793314
2024-12-01,24.060575076630847,20.743226944522046,39.059895070672425,24.060575076630847,24.060575076630847,6.041180346189657,6.041180346189657,6.041180346189657,6.041180346189657,6.041180346189657,6.041180346189657,0.0,0.0,0.0,30.101755422820503
2024-12-08,24.023690271523158,17.832617341027127,36.28285044538734,24.023690271523158,24.023690271523158,3.4247520533466567,3.4247520533466567,3.4247520533466567,3.4247520533466567,3.4247520533466567,3.4247520533466567,0.0,0.0,0.0,27.448442324869816
2024-12-15,23.98680546641546,15.900042544646178,34.08454727533889,23.98680546641546,23.98680546641546,1.0681066680594689,1.0681066680594689,1.0681066680594689,1.0681066680594689,1.0681066680594689,1.0681066680594689,0.0,0.0,0.0,25.05491213447493
2024-12-22,23.94992066130777,14.260243820335186,33.06535872449869,23.94992066130777,23.94992066130777,-0.3699503333709001,-0.3699503333709001,-0.3699503333709001,-0.3699503333709001,-0.3699503333709001,-0.3699503333709001,0.0,0.0,0.0,23.57997032793687
2024-12-29,23.91303585620008,13.036387908859519,31.033483268923195,23.91303585620008,23.91303585620008,-1.226200931588239,-1.226200931588239,-1.226200931588239,-1.226200931588239,-1.226200931588239,-1.226200931588239,0.0,0.0,0.0,22.68683492461184
2025-01-05,23.876151051092386,12.52054662407828,31.131974979769424,23.876151051092386,23.876151051092386,-2.0517463400491147,-2.0517463400491147,-2.0517463400491147,-2.0517463400491147,-2.0517463400491147,-2.0517463400491147,0.0,0.0,0.0,21.82440471104327
2025-01-12,23.839266245984696,11.876973992861394,29.974947598095312,23.839266245984696,23.839266245984696,-2.829833109007745,-2.829833109007745,-2.829833109007745,-2.829833109007745,-2.829833109007745,-2.829833109007745,0.0,0.0,0.0,21.009433136976952
2025-01-19,23.802381440877003,11.987930484839058,31.110534172161906,23.802381440877003,23.802381440877003,-3.082426736987405,-3.082426736987405,-3.082426736987405,-3.082426736987405,-3.082426736987405,-3.082426736987405,0.0,0.0,0.0,20.7199547038896
2025-01-26,23.76549663576931,11.896943763351112,31.23851355858859,23.76549663576931,23.76549663576931,-2.6101894344789005,-2.6101894344789005,-2.6101894344789005,-2.6101894344789005,-2.6101894344789005,-2.6101894344789005,0.0,0.0,0.0,21.15530720129041
2025-02-02,23.734943485067745,12.76697596253701,31.11422843151799,23.734943485067745,23.734943485067745,-1.883028495946341,-1.883028495946341,-1.883028495946341,-1.883028495946341,-1.883028495946341,-1.883028495946341,0.0,0.0,0.0,21.851914989121404
2025-02-09,23.704390334366188,13.273589285932765,31.511239082819014,23.704390334366188,23.704390334366188,-1.5868667045226035,-1.5868667045226035,-1.5868667045226035,-1.5868667045226035,-1.5868667045226035,-1.5868667045226035,0.0,0.0,0.0,22.117523629843586
2025-02-16,23.673837183664624,13.097020221989663,31.318799716229126,23.673837183664624,23.673837183664624,-1.8749807368206095,-1.8749807368206095,-1.8749807368206095,-1.8749807368206095,-1.8749807368206095,-1.8749807368206095,0.0,0.0,0.0,21.798856446844013
2025-02-23,23.643284032963063,12.449757487791365,29.792984762322455,23.643284032963063,23.643284032963063,-2.2176802816572314,-2.2176802816572314,-2.2176802816572314,-2.2176802816572314,-2.2176802816572314,-2.2176802816572314,0.0,0.0,0.0,21.425603751305832
2025-03-02,23.612730882261502,12.06443496494674,30.355659458598588,23.612730882261502,23.612730882261502,-2.027474280402352,-2.027474280402352,-2.027474280402352,-2.027474280402352,-2.027474280402352,-2.027474280402352,0.0,0.0,0.0,21.58525660185915
2025-03-09,23.582177731559938,12.887413741233187,32.07558816584745,23.582177731559938,23.582177731559938,-1.3362649689176362,-1.3362649689176362,-1.3362649689176362,-1.3362649689176362,-1.3362649689176362,-1.3362649689176362,0.0,0.0,0.0,22.245912762642302
2025-03-16,23.551624580858377,14.515977254462989,31.793141012921573,23.551624580858377,23.551624580858377,-0.7561701612746627,-0.7561701612746627,-0.7561701612746627,-0.7561701612746627,-0.7561701612746627,-0.7561701612746627,0.0,0.0,0.0,22.795454419583713
2025-03-23,23.521071430156816,12.46582447310833,32.06411578064848,23.521071430156816,23.521071430156816,-0.7821575536602623,-0.7821575536602623,-0.7821575536602623,-0.7821575536602623,-0.7821575536602623,-0.7821575536602623,0.0,0.0,0.0,22.738913876496554
2025-03-30,23.493296177424604,13.085356383866932,31.133157460624144,23.493296177424604,23.493296177424604,-1.2323251810260454,-1.2323251810260454,-1.2323251810260454,-1.2323251810260454,-1.2323251810260454,-1.2323251810260454,0.0,0.0,0.0,22.26097099639856
2025-04-06,23.46552092469239,12.50028286333805,31.677267839469415,23.46552092469239,23.46552092469239,-1.4583207781101928,-1.4583207781101928,-1.4583207781101928,-1.4583207781101928,-1.4583207781101928,-1.4583207781101928,0.0,0.0,0.0,22.0072001465822
2025-04-13,23.43774567196018,12.46823928585249,31.403256223187125,23.43774567196018,23.43774567196018,-1.1048893106931035,-1.1048893106931035,-1.1048893106931035,-1.1048893106931035,-1.1048893106931035,-1.1048893106931035,0.0,0.0,0.0,22.332856361267076
2025-04-20,23.409970419227967,13.000619174397066,32.157705476672525,23.409970419227967,23.409970419227967,-0.5918788248036847,-0.5918788248036847,-0.5918788248036847,-0.5918788248036847,-0.5918788248036847,-0.5918788248036847,0.0,0.0,0.0,22.81809159442428
2025-04-27,23.38219516649575,13.242664510991007,32.00748920038988,23.38219516649575,23.38219516649575,-0.7649459444150862,-0.7649459444150862,-0.7649459444150862,-0.7649459444150862,-0.7649459444150862,-0.7649459444150862,0.0,0.0,0.0,22.617249222080666
2025-05-04,23.35441991376354,12.013265675082605,31.364280962133897,23.35441991376354,23.35441991376354,-2.0133860959339396,-2.0133860959339396,-2.0133860959339396,-2.0133860959339396,-2.0133860959339396,-2.0133860959339396,0.0,0.0,0.0,21.3410338178296
2025-05-11,23.326644661031327,10.175275513330904,28.637497705918875,23.326644661031327,23.326644661031327,-3.721422692417817,-3.721422692417817,-3.721422692417817,-3.721422692417817,-3.721422692417817,-3.721422692417817,0.0,0.0,0.0,19.60522196861351
2025-05-18,23.298869408299115,8.931237594311458,27.78393887725755,23.298869408299115,23.298869408299115,-4.647981592446164,-4.647981592446164,-4.647981592446164,-4.647981592446164,-4.647981592446164,-4.647981592446164,0.0,0.0,0.0,18.65088781585295
2025-05-25,23.271094155566903,9.729127991353131,28.98284037460605,23.271094155566903,23.271094155566903,-3.9711332753188944,-3.9711332753188944,-3.9711332753188944,-3.9711332753188944,-3.9711332753188944,-3.9711332753188944,0.0,0.0,0.0,19.29996088024801
2025-06-01,23.243318902834687,11.67308534622776,30.72036741781781,23.243318902834687,23.243318902834687,-2.0764389434997805,-2.0764389434997805,-2.0764389434997805,-2.0764389434997805,-2.0764389434997805,-2.0764389434997805,0.0,0.0,0.0,21.166879959334906
2025-06-08,23.215543650102475,13.530663248725423,32.38758106930192,23.215543650102475,23.215543650102475,-0.3288485824337395,-0.3288485824337395,-0.3288485824337395,-0.3288485824337395,-0.3288485824337395,-0.3288485824337395,0.0,0.0,0.0,22.886695067668736
2025-06-15,23.187768397370263,13.857492483340426,31.86628522285192,23.187768397370263,23.187768397370263,0.05005887190148734,0.05005887190148734,0.05005887190148734,0.05005887190148734,0.05005887190148734,0.05005887190148734,0.0,0.0,0.0,23.23782726927175
2025-06-22,23.15999314463805,12.645796921730268,31.031612163488028,23.15999314463805,23.15999314463805,-0.9699869701130622,-0.9699869701130622,-0.9699869701130622,-0.9699869701130622,-0.9699869701130622,-0.9699869701130622,0.0,0.0,0.0,22.19000617452499
2025-06-29,23.13221789190584,11.306937432791386,30.03617079744559,23.13221789190584,23.13221789190584,-2.2370979227036942,-2.2370979227036942,-2.2370979227036942,-2.2370979227036942,-2.2370979227036942,-2.2370979227036942,0.0,0.0,0.0,20.895119969202145
2025-07-06,23.104442639173623,11.074225582751076,29.992173439717124,23.104442639173623,23.104442639173623,-2.5335968752444518,-2.5335968752444518,-2.5335968752444518,-2.5335968752444518,-2.5335968752444518,-2.5335968752444518,0.0,0.0,0.0,20.57084576392917
